2001:1528:226::117                      # zvrhlost.cz
2605:6280:1:cc::16                      # bollywoodxxx.pro
2605:6280:1:cc::17                      # pussyvids.pro
2605:6280:1:cc::1d                      # japan-porn.net
2605:6280:1:cc::5                       # tokyoandsex.com
2605:6280:1:cc::6                       # japaninporn.com
2605:6280:1:d2::1                       # xnxxbest.pro
2605:6280:1:d8::1                       # maturedreamtube.com
2605:6280:1:d8::10                      # ahporntube.com
2605:6280:1:d8::11                      # freemature.pro
2605:6280:1:d8::12                      # luxxxporn.com
2605:6280:1:d8::13                      # trafficoxtop.com
2605:6280:1:d8::15                      # milfs.su
2605:6280:1:d8::17                      # xxxshemale.su
2605:6280:1:d8::1a                      # freemilfs.tv
2605:6280:1:d8::1c                      # teenporn.su
2605:6280:1:d8::1e                      # maturehubsex.com
2605:6280:1:d8::4                       # milftube.su
2605:6280:1:d8::5                       # justporn.cc
2605:6280:1:d8::6                       # freextube.net
2605:6280:1:d8::9                       # pornarmored.com
2605:6280:1:d8::b                       # maturefuck.su
2605:6280:1:d8::c                       # xxxerotica.cc
2605:6280:1:d8::d                       # pornvideotop.net
2605:6280:1:d8::e                       # homemadexvids.com
2605:6280:1:d8::f                       # xxxfreevideos.cc
2605:6280:1:dc::13                      # momsgocrazy.com
2605:6280:1:dc::17                      # momsuckhard.com
2605:6280:2:97::4                       # hdmovz.com
2605:6400:30:f1ee:f6a4:e578:483f:2a64   # yande.re
2606:4700:10::6814:1c8c                 # avn.com
2606:4700:10::6814:1d8c                 # avn.com
2606:4700:10::6814:24b                  # frolicme.com
2606:4700:10::6814:28ab                 # fakku.net
2606:4700:10::6814:29ab                 # fakku.net
2606:4700:10::6814:2ab7                 # laineygossip.com
2606:4700:10::6814:2bb7                 # laineygossip.com
2606:4700:10::6814:34b                  # frolicme.com
2606:4700:10::6814:3b7c                 # tour.bangbros.com
2606:4700:10::6814:3c7c                 # tour.bangbros.com
2606:4700:10::6814:b802                 # iporntv.net
2606:4700:10::6814:b902                 # iporntv.net
2606:4700:10::6814:be95                 # badoinkvr.com
2606:4700:10::6814:bf95                 # badoinkvr.com
2606:4700:10::6814:ce0b                 # media.milovana.com
2606:4700:10::6814:cf0b                 # media.milovana.com
2606:4700:10::6816:1271                 # img.rule34.xxx
2606:4700:10::6816:1282                 # topescortbabes.com
2606:4700:10::6816:12aa                 # fapello.com
2606:4700:10::6816:1371                 # img.rule34.xxx
2606:4700:10::6816:1382                 # topescortbabes.com
2606:4700:10::6816:13aa                 # fapello.com
2606:4700:10::6816:144                  # gaymes.net
2606:4700:10::6816:16b8                 # multporn.net
2606:4700:10::6816:17b8                 # multporn.net
2606:4700:10::6816:18b0                 # and6.com
2606:4700:10::6816:19b0                 # and6.com
2606:4700:10::6816:1c76                 # opjav.com
2606:4700:10::6816:1c96                 # gayforit.eu
2606:4700:10::6816:1cdc                 # extralunchmoney.com
2606:4700:10::6816:1d76                 # opjav.com
2606:4700:10::6816:1d96                 # gayforit.eu
2606:4700:10::6816:1ddc                 # extralunchmoney.com
2606:4700:10::6816:205f                 # 4kporn.xxx
2606:4700:10::6816:20c                  # erotik.quoka.de
2606:4700:10::6816:215f                 # 4kporn.xxx
2606:4700:10::6816:264b                 # indexxx.com
2606:4700:10::6816:268b                 # iwantclips.com
2606:4700:10::6816:274b                 # indexxx.com
2606:4700:10::6816:278b                 # iwantclips.com
2606:4700:10::6816:27f                  # slixa.com
2606:4700:10::6816:28ab                 # e621.net
2606:4700:10::6816:29ab                 # e621.net
2606:4700:10::6816:2e77                 # chatroulette.com
2606:4700:10::6816:2f77                 # chatroulette.com
2606:4700:10::6816:30c                  # erotik.quoka.de
2606:4700:10::6816:36d0                 # myhentaigallery.com
2606:4700:10::6816:37d0                 # myhentaigallery.com
2606:4700:10::6816:37f                  # slixa.com
2606:4700:10::6816:3850                 # lewd.ninja
2606:4700:10::6816:38f8                 # k2s.cc
2606:4700:10::6816:3950                 # lewd.ninja
2606:4700:10::6816:39f8                 # k2s.cc
2606:4700:10::6816:3a93                 # 7dak.com
2606:4700:10::6816:3b93                 # 7dak.com
2606:4700:10::6816:3ccc                 # xanimu.com
2606:4700:10::6816:3dcc                 # xanimu.com
2606:4700:10::6816:3e60                 # adultdvdtalk.com
2606:4700:10::6816:3f60                 # adultdvdtalk.com
2606:4700:10::6816:4051                 # eros.com
2606:4700:10::6816:407f                 # pussyspace.com
2606:4700:10::6816:4151                 # eros.com
2606:4700:10::6816:417f                 # pussyspace.com
2606:4700:10::6816:44                   # gaymes.net
2606:4700:10::6816:446c                 # virtualrealporn.com
2606:4700:10::6816:4473                 # porndudecasting.com
2606:4700:10::6816:456c                 # virtualrealporn.com
2606:4700:10::6816:4573                 # porndudecasting.com
2606:4700:10::6816:4861                 # bang.com
2606:4700:10::6816:4961                 # bang.com
2606:4700:10::6816:4abf                 # 520cc.cc
2606:4700:10::6816:4bbf                 # 520cc.cc
2606:4700:10::6816:634                  # gfy.com
2606:4700:10::6816:6ed                  # i.c7cdn.com
2606:4700:10::6816:734                  # gfy.com
2606:4700:10::6816:7ed                  # i.c7cdn.com
2606:4700:10::6816:823                  # skipthegames.com
2606:4700:10::6816:8e0                  # myreadingmanga.info
2606:4700:10::6816:923                  # skipthegames.com
2606:4700:10::6816:9e0                  # myreadingmanga.info
2606:4700:10::6816:a39                  # hentaiverse.org
2606:4700:10::6816:b39                  # hentaiverse.org
2606:4700:10::6816:ea4                  # eurogirlsescort.com
2606:4700:10::6816:fa4                  # eurogirlsescort.com
2606:4700:10::ac43:105e                 # fakku.net
2606:4700:10::ac43:12c7                 # iporntv.net
2606:4700:10::ac43:1411                 # hentaiverse.org
2606:4700:10::ac43:1493                 # skipthegames.com
2606:4700:10::ac43:14ce                 # gfy.com
2606:4700:10::ac43:14e                  # badoinkvr.com
2606:4700:10::ac43:15c9                 # iwantclips.com
2606:4700:10::ac43:15cf                 # e621.net
2606:4700:10::ac43:1820                 # myreadingmanga.info
2606:4700:10::ac43:1ae2                 # 520cc.cc
2606:4700:10::ac43:1ae9                 # eros.com
2606:4700:10::ac43:1b60                 # k2s.cc
2606:4700:10::ac43:1e26                 # erotik.quoka.de
2606:4700:10::ac43:1f7e                 # 7dak.com
2606:4700:10::ac43:1fcc                 # bang.com
2606:4700:10::ac43:2035                 # avn.com
2606:4700:10::ac43:20b0                 # media.milovana.com
2606:4700:10::ac43:2572                 # virtualrealporn.com
2606:4700:10::ac43:2599                 # myhentaigallery.com
2606:4700:10::ac43:280c                 # and6.com
2606:4700:10::ac43:2875                 # fapello.com
2606:4700:10::ac43:498                  # img.rule34.xxx
2606:4700:10::ac43:502                  # adultdvdtalk.com
2606:4700:10::ac43:50a                  # lewd.ninja
2606:4700:10::ac43:5de                  # slixa.com
2606:4700:10::ac43:65c                  # xanimu.com
2606:4700:10::ac43:731                  # eurogirlsescort.com
2606:4700:10::ac43:82b                  # porndudecasting.com
2606:4700:10::ac43:87a                  # 4kporn.xxx
2606:4700:10::ac43:a1b                  # extralunchmoney.com
2606:4700:10::ac43:ac8                  # opjav.com
2606:4700:10::ac43:b03                  # i.c7cdn.com
2606:4700:10::ac43:b63                  # indexxx.com
2606:4700:10::ac43:c42                  # pussyspace.com
2606:4700:10::ac43:ce2                  # gayforit.eu
2606:4700:10::ac43:e96                  # chatroulette.com
2606:4700:10::ac43:f4e                  # topescortbabes.com
2606:4700:10::ac43:f64                  # gaymes.net
2606:4700:10::ac43:f77                  # multporn.net
2606:4700:11::6817:8143                 # sexchatster.com
2606:4700:11::6817:8204                 # jable.tv
2606:4700:11::6817:823e                 # shadbase.com
2606:4700:11::6817:8243                 # sexchatster.com
2606:4700:11::6817:8304                 # jable.tv
2606:4700:11::6817:832f                 # cnnamador.com
2606:4700:11::6817:833e                 # shadbase.com
2606:4700:11::6817:842f                 # cnnamador.com
2606:4700:11::6817:8504                 # myhentaicomics.com
2606:4700:11::6817:8604                 # myhentaicomics.com
2606:4700:11::6817:8712                 # sexyfuckgames.com
2606:4700:11::6817:871b                 # bigporn.com
2606:4700:11::6817:8812                 # sexyfuckgames.com
2606:4700:11::6817:881b                 # bigporn.com
2606:4700:11::6817:8913                 # pornchil.com
2606:4700:11::6817:891a                 # en.luxuretv.com
2606:4700:11::6817:891b                 # bigporn.com
2606:4700:11::6817:8a13                 # pornchil.com
2606:4700:11::6817:8a1a                 # en.luxuretv.com
2606:4700:11::6817:8a1b                 # bigporn.com
2606:4700:11::6817:8b05                 # inthecrack.com
2606:4700:11::6817:8b1a                 # en.luxuretv.com
2606:4700:11::6817:8b1b                 # bigporn.com
2606:4700:11::6817:8c05                 # inthecrack.com
2606:4700:11::6817:8c1a                 # en.luxuretv.com
2606:4700:11::6817:8d1a                 # en.luxuretv.com
2606:4700:130:436c:6f75:6466:6c61:7265  # 18moviesonline.org
2606:4700:1::6813:804f                  # x-art.com
2606:4700:1::6813:8058                  # camgasm.com
2606:4700:1::6813:814f                  # x-art.com
2606:4700:1::6813:8158                  # camgasm.com
2606:4700:1::6813:824f                  # x-art.com
2606:4700:1::6813:8262                  # br.spankbang.com
2606:4700:1::6813:826e                  # french-twinks.com
2606:4700:1::6813:8362                  # br.spankbang.com
2606:4700:1::6813:836e                  # french-twinks.com
2606:4700:1::6813:845e                  # jacquieetmichel.net
2606:4700:1::6813:8548                  # jacquieetmichelelite.com
2606:4700:1::6813:855e                  # jacquieetmichel.net
2606:4700:1::6813:8648                  # jacquieetmichelelite.com
2606:4700:1::6813:864c                  # pornovoisines.com
2606:4700:1::6813:8748                  # jacquieetmichelelite.com
2606:4700:1::6813:874c                  # pornovoisines.com
2606:4700:1::6813:8848                  # jacquieetmichelelite.com
2606:4700:1::6813:884c                  # pornovoisines.com
2606:4700:1::6813:8948                  # jacquieetmichelelite.com
2606:4700:1::6813:894c                  # pornovoisines.com
2606:4700:1::6813:894e                  # brokestraightboys.com
2606:4700:1::6813:8a4c                  # pornovoisines.com
2606:4700:1::6813:8a4e                  # brokestraightboys.com
2606:4700:1::6813:8b4e                  # brokestraightboys.com
2606:4700:1::6813:8c4e                  # brokestraightboys.com
2606:4700:1::6813:8d4e                  # brokestraightboys.com
2606:4700:1::6813:8e4e                  # x-art.com
2606:4700:1::6813:8e5d                  # cdn.vrbtrans.com
2606:4700:1::6813:8e62                  # jacquieetmicheltv2.net
2606:4700:1::6813:8e6c                  # tonpornodujour.com
2606:4700:1::6813:8e6e                  # bellesa.co
2606:4700:1::6813:8f4e                  # x-art.com
2606:4700:1::6813:8f5d                  # cdn.vrbtrans.com
2606:4700:1::6813:8f62                  # jacquieetmicheltv2.net
2606:4700:1::6813:8f6c                  # tonpornodujour.com
2606:4700:1::6813:8f6e                  # bellesa.co
2606:4700:20::6818:11e                  # teenmegaworld.net
2606:4700:20::6818:1e                   # teenmegaworld.net
2606:4700:20::6818:5203                 # videosdeputas.xxx
2606:4700:20::6818:5303                 # videosdeputas.xxx
2606:4700:20::6819:6f6f                 # javbus.com
2606:4700:20::6819:706f                 # javbus.com
2606:4700:20::6819:7936                 # adserver.penthouse.com
2606:4700:20::6819:7a36                 # adserver.penthouse.com
2606:4700:20::6819:a76d                 # cdn.pornsites.xxx
2606:4700:20::6819:a86d                 # cdn.pornsites.xxx
2606:4700:20::6819:ac17                 # veopornogratis.xxx
2606:4700:20::6819:ad17                 # veopornogratis.xxx
2606:4700:20::6819:e758                 # thebestfetishsites.com
2606:4700:20::6819:e858                 # thebestfetishsites.com
2606:4700:20::681a:10                   # crazyporn.xxx
2606:4700:20::681a:10b                  # web2sex.com
2606:4700:20::681a:10d                  # hdsex.org
2606:4700:20::681a:11                   # jlist.com
2606:4700:20::681a:110                  # crazyporn.xxx
2606:4700:20::681a:111                  # jlist.com
2606:4700:20::681a:124                  # documentingreality.com
2606:4700:20::681a:12c                  # milf300.com
2606:4700:20::681a:12f                  # loveshack.org
2606:4700:20::681a:131                  # hdporn-movies.com
2606:4700:20::681a:134                  # hentaiasmr.moe
2606:4700:20::681a:135                  # join.oyeloca.com
2606:4700:20::681a:136                  # bdsmlr.com
2606:4700:20::681a:144                  # join.hookup.com
2606:4700:20::681a:14a                  # everydayporn.co
2606:4700:20::681a:154                  # hentai-paradise.fr
2606:4700:20::681a:160                  # cdn.loverslab.com
2606:4700:20::681a:163                  # laidhub.com
2606:4700:20::681a:166                  # reiporno.com
2606:4700:20::681a:167                  # konyadakihurdaci.com
2606:4700:20::681a:16c                  # hoes.tube
2606:4700:20::681a:16e                  # onlytease.com
2606:4700:20::681a:16f                  # cdn.slushe.com
2606:4700:20::681a:17e                  # dickflash.com
2606:4700:20::681a:181                  # eroxia.com
2606:4700:20::681a:18a                  # xvideos-hd.blog
2606:4700:20::681a:18c                  # mogliescopata.com
2606:4700:20::681a:193                  # h-flash.com
2606:4700:20::681a:194                  # adultimgshare.co.uk
2606:4700:20::681a:1a5                  # littleasians.com
2606:4700:20::681a:1ad                  # novelcrow.com
2606:4700:20::681a:1b3                  # xtubezoo.com
2606:4700:20::681a:1c6                  # tinychat.com
2606:4700:20::681a:1d0                  # bangbrosteenporn.com
2606:4700:20::681a:1d2                  # deepfakeporn.net
2606:4700:20::681a:1d9                  # cdn.girlonthenet.com
2606:4700:20::681a:1e9                  # p1.porn.biz
2606:4700:20::681a:1ee                  # aporntv.com
2606:4700:20::681a:1f7                  # asianpornwebsites.com
2606:4700:20::681a:1f8                  # best10pornsites.com
2606:4700:20::681a:1f9                  # 3xplanet.com
2606:4700:20::681a:203                  # hentai2read.com
2606:4700:20::681a:20a                  # fleshbot.com
2606:4700:20::681a:217                  # gay.bingo
2606:4700:20::681a:219                  # freshxcdn.com
2606:4700:20::681a:21c                  # pornogratisdiario.com
2606:4700:20::681a:225                  # covertjapan.com
2606:4700:20::681a:229                  # 91porn.com
2606:4700:20::681a:231                  # api.luscious.net
2606:4700:20::681a:23b                  # celebritymoviearchive.com
2606:4700:20::681a:23c                  # shemalepornsites.net
2606:4700:20::681a:24                   # documentingreality.com
2606:4700:20::681a:248                  # r18japan.com
2606:4700:20::681a:24c                  # static.thenude.com
2606:4700:20::681a:252                  # pornobengala.com
2606:4700:20::681a:255                  # heavy-r.com
2606:4700:20::681a:263                  # myrule34.com
2606:4700:20::681a:268                  # xcamy.com
2606:4700:20::681a:26c                  # mybabysittersclub.com
2606:4700:20::681a:26e                  # iporntoo.com
2606:4700:20::681a:272                  # galleries.tease-pics.com
2606:4700:20::681a:274                  # dump.xxx
2606:4700:20::681a:275                  # redixxmen.com
2606:4700:20::681a:27b                  # bestjavporn.com
2606:4700:20::681a:27c                  # sexprime.xxx
2606:4700:20::681a:28b                  # listofsexcams.com
2606:4700:20::681a:29a                  # bestxxxsites.com
2606:4700:20::681a:2a3                  # img-n-cdn-nl-am.xlovecam.com
2606:4700:20::681a:2ba                  # nudostar.tv
2606:4700:20::681a:2bb                  # punishworld.com
2606:4700:20::681a:2c                   # milf300.com
2606:4700:20::681a:2cb                  # masqulin.com
2606:4700:20::681a:2cf                  # sexgames.cc
2606:4700:20::681a:2d2                  # pinkheartmovies.xyz
2606:4700:20::681a:2d7                  # lesbianbliss.com
2606:4700:20::681a:2e2                  # bestmilfsites.com
2606:4700:20::681a:2e4                  # xfreehd.com
2606:4700:20::681a:2f                   # loveshack.org
2606:4700:20::681a:2f4                  # derpibooru.org
2606:4700:20::681a:303                  # hentai2read.com
2606:4700:20::681a:30a                  # fleshbot.com
2606:4700:20::681a:31                   # hdporn-movies.com
2606:4700:20::681a:317                  # gay.bingo
2606:4700:20::681a:319                  # freshxcdn.com
2606:4700:20::681a:31c                  # pornogratisdiario.com
2606:4700:20::681a:325                  # covertjapan.com
2606:4700:20::681a:329                  # 91porn.com
2606:4700:20::681a:331                  # api.luscious.net
2606:4700:20::681a:33b                  # celebritymoviearchive.com
2606:4700:20::681a:33c                  # shemalepornsites.net
2606:4700:20::681a:34                   # hentaiasmr.moe
2606:4700:20::681a:348                  # r18japan.com
2606:4700:20::681a:34c                  # static.thenude.com
2606:4700:20::681a:35                   # join.oyeloca.com
2606:4700:20::681a:352                  # pornobengala.com
2606:4700:20::681a:355                  # heavy-r.com
2606:4700:20::681a:36                   # bdsmlr.com
2606:4700:20::681a:363                  # myrule34.com
2606:4700:20::681a:368                  # xcamy.com
2606:4700:20::681a:36c                  # mybabysittersclub.com
2606:4700:20::681a:36e                  # iporntoo.com
2606:4700:20::681a:372                  # galleries.tease-pics.com
2606:4700:20::681a:374                  # dump.xxx
2606:4700:20::681a:375                  # redixxmen.com
2606:4700:20::681a:37b                  # bestjavporn.com
2606:4700:20::681a:37c                  # sexprime.xxx
2606:4700:20::681a:38b                  # listofsexcams.com
